,age,is_hereditary,height,is_smoker,stress,bald_prob
4528,51.0,0.0,185.1336034377575,0.0,9.0,low
4529,61.0,0.0,164.9250495749751,1.0,6.0,high
4530,65.0,0.0,160.61269503056738,1.0,8.0,high
4531,45.0,0.0,175.63281084561723,1.0,3.0,high
4532,44.0,1.0,154.70124280050396,1.0,8.0,high
4533,40.0,1.0,162.17670775344962,0.0,6.0,high
4534,25.0,0.0,170.2303920169571,0.0,5.0,medium
4535,43.0,0.0,187.736208725976,1.0,2.0,medium
4536,42.0,1.0,172.89147293470143,0.0,7.0,high
4537,40.0,0.0,174.19467315849718,0.0,5.0,medium
4539,39.0,0.0,178.63944175596453,1.0,9.0,high
4541,36.0,0.0,164.90825926495577,0.0,5.0,medium
4543,35.0,0.0,161.36615124427402,0.0,7.0,high
4544,31.0,0.0,161.79803129809827,0.0,2.0,medium
4545,30.0,0.0,179.34499705020195,0.0,1.0,low
4546,36.0,0.0,168.92143038104365,0.0,7.0,medium
4547,37.0,1.0,157.28285008905056,1.0,2.0,high
4548,37.0,1.0,151.0099985484749,0.0,6.0,high
4549,43.0,0.0,173.52618624559602,0.0,1.0,high
4550,51.0,0.0,157.94742607102106,0.0,2.0,high
4551,63.0,0.0,194.41473652194875,0.0,10.0,high
4552,36.0,0.0,176.78823542999154,0.0,1.0,medium
4553,22.0,0.0,167.52494087029604,1.0,1.0,medium
4554,50.0,0.0,157.17906500198202,1.0,5.0,high
4555,33.0,0.0,163.7821414076267,1.0,6.0,high
4557,25.0,0.0,165.40682032334863,1.0,10.0,high
4558,39.0,0.0,152.77584036027076,1.0,1.0,medium
4559,37.0,0.0,146.75732633185453,0.0,10.0,medium
4560,42.0,0.0,162.57338552635787,0.0,2.0,medium
4563,33.0,0.0,160.58375934135876,0.0,2.0,medium
4564,41.0,1.0,182.77793016719764,1.0,9.0,high
4567,55.0,0.0,166.80246438820032,0.0,2.0,high
4569,55.0,0.0,151.39745234531622,1.0,7.0,high
4570,48.0,1.0,151.87296657053702,0.0,6.0,high
4571,45.0,0.0,160.34900485338164,0.0,4.0,medium
4573,45.0,0.0,177.21433438514347,1.0,1.0,high
4574,43.0,0.0,172.06370479002692,0.0,9.0,high
4576,51.0,0.0,148.2942772320415,1.0,8.0,high
4577,26.0,0.0,161.1985258774875,1.0,7.0,medium
4579,38.0,0.0,155.40140744807306,0.0,9.0,medium
4580,29.0,1.0,138.50411844889686,0.0,3.0,medium
4581,45.0,0.0,152.51765383392691,1.0,2.0,high
4582,56.0,0.0,164.21424281577112,0.0,4.0,high
4584,32.0,0.0,162.22885147803078,0.0,8.0,medium
4585,54.0,0.0,172.31878255265576,1.0,10.0,high
4586,36.0,0.0,169.15990019622598,1.0,8.0,medium
4588,26.0,0.0,162.1626533365321,0.0,5.0,medium
4589,42.0,1.0,155.78075281256602,0.0,1.0,low
4590,43.0,1.0,158.24570463067917,0.0,1.0,medium
4591,35.0,1.0,163.21155787481092,0.0,4.0,medium
4592,35.0,0.0,161.72250800213277,1.0,2.0,medium
4593,41.0,0.0,177.3072773608767,0.0,10.0,high
4594,43.0,0.0,169.28644877267817,1.0,2.0,high
4599,51.0,0.0,156.98029442064623,0.0,7.0,medium
4601,39.0,0.0,171.44584817144664,1.0,8.0,high
4602,38.0,0.0,167.2787883495771,0.0,1.0,low
4603,32.0,0.0,166.71301218946024,1.0,8.0,high
4606,36.0,0.0,172.06265395656214,1.0,6.0,medium
4607,44.0,1.0,148.59961952508456,0.0,3.0,high
4609,28.0,0.0,163.1556023377934,0.0,2.0,medium
4611,37.0,1.0,165.88896957577714,1.0,6.0,high
4612,37.0,0.0,167.9516807680978,1.0,7.0,medium
4613,32.0,1.0,169.9304064055542,1.0,4.0,high
4614,42.0,0.0,168.19250280162967,1.0,5.0,high
4616,34.0,0.0,183.8097713087469,1.0,2.0,medium
4617,44.0,0.0,185.42314656836805,1.0,9.0,high
4619,35.0,0.0,178.5372664931586,1.0,5.0,medium
4620,28.0,1.0,163.3203473074978,0.0,2.0,medium
4621,53.0,0.0,167.6671259067993,1.0,4.0,high
4624,41.0,0.0,169.3427538499655,1.0,9.0,high
4625,44.0,0.0,170.4679089203549,1.0,2.0,medium
4626,44.0,1.0,154.2912783885483,0.0,4.0,high
4627,49.0,0.0,177.6486397155802,1.0,1.0,medium
4628,44.0,0.0,147.77364237276498,0.0,6.0,high
4632,47.0,0.0,152.41088701003338,1.0,9.0,high
4633,34.0,0.0,165.61558477949643,0.0,7.0,medium
4634,43.0,0.0,170.70615697304223,1.0,8.0,high
4635,43.0,0.0,190.3724489188677,0.0,3.0,medium
4636,32.0,0.0,151.20760041711188,1.0,9.0,high
4637,40.0,1.0,169.2455038932091,1.0,1.0,high
4638,40.0,1.0,173.56956370958423,0.0,2.0,high
4640,39.0,1.0,148.2855974662931,1.0,4.0,high
4641,48.0,0.0,165.36416546643176,0.0,5.0,high
4642,32.0,0.0,167.37245649980807,1.0,10.0,high
4643,53.0,0.0,160.637956929062,0.0,5.0,high
4645,58.0,0.0,157.44168381875957,0.0,8.0,high
4646,38.0,1.0,163.18433677665897,1.0,7.0,low
4647,29.0,1.0,174.15621750022393,1.0,8.0,high
4648,31.0,0.0,173.15493265209028,0.0,4.0,medium
4649,20.0,1.0,174.7378562898879,0.0,4.0,medium
4650,40.0,0.0,172.14701864631547,1.0,3.0,medium
4651,43.0,0.0,159.30151101922715,0.0,1.0,medium
4652,41.0,0.0,161.5360873798443,0.0,7.0,high
4653,27.0,1.0,189.77555542381452,0.0,5.0,medium
4654,52.0,0.0,172.71668088647658,1.0,1.0,high
4655,43.0,0.0,182.447327570902,0.0,3.0,high
4657,59.0,0.0,165.17992443665506,0.0,6.0,high
4660,39.0,0.0,152.6537719397439,0.0,2.0,medium
4663,51.0,0.0,172.76668223845618,1.0,9.0,high
4664,47.0,0.0,163.65538989954825,1.0,5.0,medium
4665,52.0,0.0,162.40284558964277,1.0,8.0,high
4667,52.0,0.0,173.34803125574803,1.0,2.0,high
4670,31.0,0.0,144.91561119033852,1.0,1.0,medium
4671,33.0,0.0,186.83399908648985,0.0,3.0,low
4672,56.0,0.0,173.61976042554275,1.0,6.0,high
4673,38.0,1.0,147.2984741128337,1.0,6.0,high
4674,29.0,0.0,167.61088620003264,0.0,9.0,medium
4676,45.0,0.0,168.77033818119878,1.0,6.0,high
4677,46.0,0.0,154.01765472755986,0.0,6.0,medium
4678,48.0,0.0,176.21716813075895,1.0,4.0,high
4680,37.0,0.0,151.6359581733829,1.0,7.0,medium
4681,47.0,1.0,189.7032852200489,1.0,1.0,high
4682,46.0,0.0,184.68687435679087,1.0,9.0,high
4683,32.0,0.0,148.126351194809,0.0,10.0,medium
4684,24.0,0.0,169.7522453949418,1.0,6.0,medium
4686,22.0,0.0,164.3388679421187,0.0,5.0,high
4688,37.0,0.0,160.63671831280328,0.0,1.0,medium
4689,35.0,0.0,179.0157000787623,1.0,6.0,medium
4690,41.0,0.0,171.35141465182085,0.0,3.0,medium
4691,31.0,0.0,176.2927861849816,1.0,6.0,medium
4692,46.0,1.0,165.53871704793022,1.0,10.0,high
4693,43.0,1.0,175.88653825801407,1.0,9.0,high
4694,36.0,0.0,170.3725326196519,1.0,8.0,high
4695,45.0,0.0,157.13858575872916,1.0,6.0,medium
4696,47.0,0.0,159.94924449703248,0.0,2.0,medium
4698,25.0,0.0,184.8837408014552,1.0,6.0,medium
4699,38.0,0.0,170.28552068526776,1.0,1.0,medium
4702,23.0,0.0,152.26025273446794,1.0,2.0,medium
4704,38.0,0.0,150.97604904940815,0.0,4.0,medium
4705,52.0,0.0,169.99635257552367,1.0,6.0,high
4706,49.0,0.0,160.9673584373664,0.0,1.0,medium
4709,23.0,0.0,172.03773707701475,1.0,3.0,high
4710,34.0,0.0,172.4781830548877,1.0,10.0,high
4711,33.0,0.0,174.9457575715655,1.0,10.0,medium
4712,31.0,1.0,172.2115438535483,1.0,6.0,high
4713,50.0,1.0,180.08126773817742,0.0,1.0,medium
4715,16.0,0.0,163.18740891486584,1.0,1.0,medium
4716,33.0,0.0,141.50572157808853,0.0,1.0,medium
4717,36.0,0.0,186.69347579057904,1.0,7.0,high
4718,39.0,0.0,162.1960098935473,1.0,3.0,medium
4719,44.0,0.0,158.81333797769295,1.0,9.0,high
4720,51.0,0.0,164.65519652325878,0.0,2.0,high
4721,41.0,0.0,152.31654310997902,0.0,10.0,low
4723,37.0,0.0,156.4112599570259,0.0,6.0,medium
4724,46.0,1.0,176.90482221506738,1.0,2.0,high
4725,38.0,0.0,173.6535179983025,1.0,2.0,medium
4726,45.0,0.0,155.40771203148103,1.0,6.0,high
4727,50.0,1.0,166.89219596398746,1.0,8.0,high
4728,31.0,1.0,166.43769101912392,0.0,2.0,medium
4729,31.0,0.0,175.83250192298436,0.0,4.0,medium
4730,43.0,0.0,160.57572082670276,1.0,1.0,medium
4731,45.0,1.0,165.19606986312007,0.0,2.0,high
4733,37.0,0.0,177.09044453880188,0.0,3.0,medium
4734,56.0,0.0,165.74100375719405,1.0,1.0,high
4735,32.0,0.0,175.11360270628174,1.0,3.0,medium
4736,47.0,0.0,156.5546057893698,0.0,1.0,medium
4739,61.0,0.0,155.53212256811847,0.0,2.0,medium
4740,32.0,1.0,158.81796183309007,0.0,1.0,high
4741,50.0,0.0,148.03524706412605,0.0,3.0,medium
4742,26.0,0.0,180.19387163338584,0.0,5.0,medium
4743,38.0,0.0,160.43268877114667,1.0,10.0,high
4744,45.0,1.0,181.5041458297854,0.0,2.0,medium
4748,51.0,0.0,165.1220833165315,0.0,6.0,high
4752,50.0,0.0,164.3227406836135,0.0,8.0,medium
4753,48.0,0.0,171.3089656684706,0.0,8.0,medium
4754,17.0,0.0,144.7847290907776,0.0,4.0,low
4755,46.0,0.0,170.76057369301057,0.0,10.0,high
4756,33.0,0.0,177.64099039290377,1.0,2.0,medium
4758,40.0,0.0,162.17543334584477,1.0,10.0,high
4760,31.0,0.0,156.2019208694309,1.0,4.0,medium
4762,42.0,0.0,168.66667217998994,1.0,8.0,high
4764,37.0,0.0,164.45409893488218,1.0,4.0,high
4765,50.0,1.0,161.6082206470363,1.0,3.0,high
4767,59.0,0.0,176.2923550058682,0.0,2.0,medium
4768,48.0,0.0,184.34776084160848,0.0,4.0,medium
4769,49.0,0.0,171.29941296560153,0.0,10.0,medium
4770,51.0,0.0,173.19522186152648,1.0,7.0,high
4771,40.0,1.0,168.931562057573,0.0,4.0,high
4773,50.0,0.0,173.45102436696808,1.0,1.0,medium
4774,43.0,0.0,170.5802760051915,0.0,2.0,medium
4775,17.0,0.0,161.90273555693716,0.0,7.0,low
4776,30.0,0.0,168.41131240920362,1.0,6.0,medium
4777,44.0,0.0,154.68658748627936,0.0,4.0,medium
4779,35.0,1.0,147.20544988151534,1.0,4.0,high
4780,45.0,0.0,185.2251378638325,1.0,9.0,high
4781,28.0,0.0,176.7612054053891,0.0,1.0,high
4782,27.0,0.0,174.69835098043023,0.0,9.0,medium
4783,33.0,0.0,144.3417907846234,0.0,2.0,medium
4785,34.0,1.0,159.65389507074164,0.0,1.0,high
4786,11.0,1.0,154.7120952073214,0.0,7.0,medium
4787,53.0,0.0,151.0946252259352,1.0,4.0,high
4788,35.0,0.0,159.4501290190571,0.0,2.0,medium
4790,41.0,0.0,152.62382271497717,0.0,1.0,medium
4792,35.0,0.0,173.20893152280837,1.0,9.0,medium
4793,35.0,0.0,171.5817901469524,1.0,6.0,medium
4794,37.0,0.0,173.03600566217207,1.0,4.0,medium
4796,30.0,0.0,166.97619656758357,1.0,5.0,medium
4798,37.0,0.0,165.35040222652563,1.0,8.0,medium
4799,33.0,1.0,183.20997610335127,1.0,10.0,high
4800,37.0,0.0,165.5189566767189,1.0,9.0,medium
4801,44.0,1.0,165.170714041416,0.0,2.0,high
4802,44.0,0.0,164.18325384185172,0.0,5.0,high
4803,39.0,0.0,183.8784091063249,1.0,3.0,medium
4804,45.0,0.0,175.19740575935563,1.0,2.0,high
4805,48.0,1.0,165.7526709456583,1.0,5.0,high
4806,38.0,0.0,150.1919982952227,1.0,5.0,medium
4808,34.0,0.0,164.89681039127876,0.0,5.0,medium
4810,41.0,0.0,171.36617876423597,1.0,6.0,medium
4812,37.0,0.0,148.57484110712602,0.0,3.0,medium
4813,24.0,0.0,179.28494221449537,1.0,3.0,medium
4814,41.0,0.0,183.3832324190386,1.0,7.0,high
4816,56.0,0.0,167.45911995659412,1.0,5.0,high
4817,51.0,0.0,173.34812585829326,1.0,4.0,high
4819,40.0,0.0,181.4018427354123,0.0,5.0,medium
4821,54.0,0.0,159.95756426087445,0.0,10.0,high
4824,29.0,0.0,166.08755694270107,1.0,3.0,medium
4825,69.0,1.0,159.7000903003012,1.0,1.0,high
4826,45.0,0.0,171.36749044328252,0.0,3.0,medium
4827,33.0,0.0,157.11521763308696,1.0,9.0,high
4828,30.0,0.0,158.2279715950778,1.0,9.0,high
4830,38.0,0.0,180.8500213079477,1.0,6.0,high
4831,48.0,0.0,168.6022667310305,0.0,7.0,medium
4832,43.0,0.0,170.95568573579044,1.0,1.0,medium
4835,42.0,0.0,150.30615826705653,1.0,4.0,high
4836,25.0,0.0,164.16407958801463,0.0,8.0,high
4837,48.0,0.0,164.5312401657867,1.0,8.0,high
4838,29.0,1.0,164.39082528669627,0.0,10.0,high
4839,39.0,0.0,156.70391672855033,0.0,7.0,medium
4840,42.0,1.0,146.22933984667887,1.0,3.0,high
4841,36.0,0.0,162.54826770020932,0.0,4.0,medium
4843,48.0,1.0,182.92921044003728,1.0,8.0,high
4844,38.0,0.0,158.90873570924887,1.0,7.0,medium
4846,31.0,0.0,168.97425151085875,0.0,2.0,medium
4848,40.0,1.0,174.36172763935514,0.0,8.0,medium
4849,37.0,0.0,156.41467778308504,0.0,3.0,low
4850,68.0,0.0,185.4150667510033,1.0,5.0,high
4851,33.0,0.0,172.62506675781745,0.0,10.0,medium
4852,51.0,0.0,146.62795962932717,0.0,7.0,high
4853,33.0,0.0,177.26774539138657,1.0,8.0,medium
4854,46.0,0.0,184.95922402079145,1.0,8.0,high
4855,27.0,0.0,162.68187941118902,1.0,2.0,medium
4856,43.0,0.0,182.00196272457623,1.0,5.0,high
4857,22.0,1.0,180.97150887289777,0.0,10.0,high
4858,45.0,0.0,179.04952336327125,0.0,8.0,medium
4859,49.0,0.0,169.05411456141394,1.0,8.0,high
4860,21.0,1.0,177.1120412029827,0.0,9.0,high
4861,47.0,0.0,171.40751299608576,1.0,6.0,medium
4862,39.0,0.0,146.90660610166668,1.0,5.0,medium
4864,35.0,0.0,186.8816918677965,0.0,2.0,medium
4865,45.0,0.0,170.2728313943841,0.0,3.0,medium
4869,51.0,0.0,148.04001795159363,0.0,9.0,high
4870,41.0,0.0,183.47504320279663,1.0,6.0,high
4871,50.0,0.0,158.06091847937242,1.0,6.0,high
4873,42.0,0.0,179.15743240590936,0.0,7.0,high
4874,41.0,0.0,162.74680070788904,1.0,6.0,high
4875,50.0,0.0,168.25458766463407,0.0,2.0,medium
4877,51.0,0.0,179.8035017186454,1.0,3.0,medium
4878,27.0,0.0,166.40463329138893,1.0,3.0,low
4881,41.0,1.0,158.38230749718207,0.0,8.0,high
4882,53.0,1.0,155.834268926309,0.0,9.0,high
4883,37.0,0.0,159.61219537827674,1.0,10.0,high
4884,43.0,0.0,167.3143736042449,1.0,6.0,high
4885,42.0,0.0,183.2645783848544,1.0,4.0,high
4886,40.0,0.0,167.99843521433752,0.0,1.0,low
4887,49.0,0.0,169.49044616621285,1.0,2.0,high
4888,28.0,0.0,160.506475454354,1.0,9.0,medium
4889,34.0,0.0,148.04923349371248,0.0,5.0,low
4890,55.0,0.0,160.68741690742027,0.0,9.0,high
4892,41.0,0.0,163.10311726519214,1.0,3.0,medium
4893,40.0,0.0,149.87657663602914,0.0,10.0,medium
4894,50.0,0.0,164.281292072054,0.0,1.0,medium
4895,45.0,0.0,163.63799992391208,0.0,7.0,high
4896,45.0,0.0,165.10198698537548,1.0,2.0,medium
4898,44.0,0.0,175.1091403194228,1.0,7.0,high
4902,31.0,0.0,153.30612061945146,1.0,2.0,medium
4903,43.0,0.0,172.77678435750084,1.0,6.0,high
4904,34.0,0.0,169.3724260443716,0.0,1.0,medium
4905,46.0,0.0,176.63355486785804,0.0,6.0,high
4906,27.0,0.0,174.5759381022272,0.0,1.0,medium
4907,27.0,0.0,158.23215128568896,1.0,10.0,medium
4909,40.0,0.0,188.9004740883064,1.0,8.0,medium
4910,27.0,1.0,166.35812408378655,1.0,8.0,high
4911,32.0,1.0,168.9518020446709,1.0,7.0,high
4914,37.0,0.0,163.36810485941174,0.0,9.0,medium
4915,34.0,0.0,159.09429441002126,1.0,8.0,medium
4919,42.0,0.0,165.8666962514558,0.0,4.0,high
4920,32.0,0.0,164.36143749081145,0.0,3.0,high
4924,30.0,0.0,174.30456185583682,1.0,5.0,medium
4925,37.0,0.0,150.5148248253013,1.0,8.0,high
4926,53.0,0.0,169.7925913894349,1.0,9.0,high
4927,38.0,1.0,168.3826972675442,0.0,4.0,medium
4928,45.0,1.0,170.67945136161367,1.0,8.0,high
4930,32.0,0.0,177.55795381346118,0.0,1.0,medium
4931,40.0,0.0,179.73023259957284,1.0,6.0,high
4932,47.0,1.0,177.40109366030936,1.0,1.0,high
4934,46.0,1.0,179.58317419151493,1.0,3.0,high
4935,30.0,1.0,170.27365854387594,0.0,2.0,medium
4937,34.0,0.0,160.98599969740596,1.0,8.0,high
4940,31.0,0.0,151.41855601851216,1.0,4.0,medium
4941,32.0,0.0,147.86272685354655,1.0,2.0,medium
4942,33.0,0.0,165.1767647248078,0.0,3.0,medium
4943,30.0,0.0,166.18893277099986,1.0,2.0,medium
4944,47.0,0.0,169.4184750732463,1.0,9.0,high
4945,40.0,0.0,174.31661573302262,1.0,6.0,medium
4946,58.0,0.0,171.90326008794483,0.0,10.0,high
4947,16.0,0.0,151.25769166881796,0.0,5.0,medium
4949,47.0,0.0,167.6981473424589,0.0,10.0,medium
4950,47.0,0.0,153.74676810958653,0.0,9.0,medium
4951,31.0,0.0,158.48603448324965,1.0,5.0,high
4953,41.0,1.0,177.5181695798582,0.0,9.0,high
4954,33.0,0.0,161.09688197572945,1.0,4.0,high
4957,49.0,1.0,180.48791337966213,0.0,9.0,high
4958,37.0,0.0,162.0958932324082,1.0,5.0,medium
4960,34.0,0.0,185.7639680803948,0.0,9.0,medium
4961,48.0,0.0,167.4026830372264,1.0,9.0,high
4962,42.0,0.0,148.30382760555412,1.0,7.0,medium
4963,35.0,1.0,156.02873248732516,1.0,4.0,high
4964,25.0,0.0,176.4273489137798,0.0,5.0,medium
4967,31.0,0.0,182.2772429942748,0.0,10.0,medium
4968,35.0,0.0,155.34075437500078,1.0,6.0,medium
4969,32.0,0.0,181.53738199920608,0.0,6.0,medium
4970,27.0,1.0,146.07105922665497,0.0,5.0,high
4971,40.0,0.0,175.69140027908043,1.0,6.0,medium
4972,33.0,0.0,187.2122739643315,1.0,6.0,medium
4973,52.0,0.0,171.1397099276994,0.0,8.0,high
4976,49.0,0.0,173.40917511666984,0.0,2.0,medium
4977,26.0,1.0,193.90090267415235,1.0,5.0,high
4978,29.0,0.0,180.4370755170456,0.0,5.0,medium
4979,45.0,0.0,164.09760012258783,1.0,7.0,high
4980,48.0,0.0,169.93118389718455,1.0,7.0,medium
4981,36.0,0.0,159.40559626904354,0.0,7.0,medium
4982,35.0,1.0,159.53642547377433,1.0,5.0,high
4983,46.0,0.0,183.120749564794,0.0,10.0,high
4984,50.0,1.0,157.67290563061866,0.0,2.0,high
4985,52.0,0.0,150.7535652320689,1.0,6.0,high
4986,34.0,0.0,169.385801622806,1.0,4.0,low
4987,32.0,0.0,167.97681027103295,1.0,4.0,medium
4988,33.0,0.0,197.1787856422167,1.0,4.0,medium
4989,57.0,0.0,153.9308676174517,0.0,7.0,high
4991,29.0,0.0,175.27192639927077,1.0,6.0,medium
4992,25.0,1.0,151.84263500469189,0.0,4.0,medium
4993,29.0,1.0,173.99713986349553,1.0,9.0,high
4994,51.0,1.0,171.19236331938194,1.0,3.0,high
4996,34.0,0.0,171.28154073321966,0.0,9.0,medium
4997,36.0,0.0,169.22157246506154,1.0,9.0,medium
4998,39.0,0.0,181.0182559290137,1.0,3.0,high
4999,27.0,0.0,160.95076008612642,0.0,3.0,medium
5000,33.0,0.0,177.5807192260853,0.0,7.0,medium
5001,42.0,0.0,159.17993931426503,0.0,2.0,medium
5002,38.0,1.0,148.80809811564365,0.0,3.0,high
5003,47.0,0.0,174.19736705130217,0.0,5.0,medium
5004,32.0,1.0,167.6146267443721,1.0,5.0,high
5005,34.0,1.0,179.52114130929493,1.0,8.0,high
5006,25.0,0.0,165.0716024716071,1.0,8.0,medium
5007,56.0,0.0,163.90949892917072,0.0,9.0,high
5009,46.0,0.0,131.15491009941744,0.0,1.0,medium
5011,33.0,0.0,176.66419753716954,0.0,6.0,medium
5012,31.0,0.0,153.46522574003197,0.0,5.0,medium
5013,40.0,0.0,164.13281622008597,1.0,3.0,medium
5014,40.0,0.0,156.54787951695894,1.0,2.0,medium
5015,43.0,1.0,167.66102793658197,1.0,10.0,high
5016,41.0,0.0,155.1091131102812,1.0,7.0,medium
5017,36.0,0.0,161.97188872595726,1.0,7.0,high
5018,45.0,0.0,190.74042580840688,0.0,1.0,medium
5019,38.0,0.0,166.8306101118086,1.0,7.0,high
5021,37.0,0.0,179.86150129802616,1.0,2.0,medium
5024,32.0,0.0,163.44222533074,0.0,5.0,medium
5025,55.0,0.0,171.12244035818983,1.0,10.0,high
5026,34.0,1.0,163.66887361083118,0.0,2.0,high
5027,39.0,0.0,153.773094544791,1.0,1.0,medium
5028,12.0,1.0,164.35607425994098,1.0,7.0,high
5029,34.0,1.0,168.36467721581087,0.0,3.0,medium
5031,35.0,1.0,151.40946433221785,0.0,3.0,medium
5032,43.0,0.0,159.1953945825501,0.0,2.0,medium
5036,44.0,0.0,147.83497497411537,0.0,9.0,medium
5037,61.0,0.0,161.56264659964222,1.0,4.0,high
5038,26.0,1.0,168.6118977193641,1.0,8.0,high
5040,39.0,0.0,164.08239408301415,0.0,10.0,medium
5042,25.0,0.0,160.4162203998401,1.0,3.0,medium
5043,45.0,0.0,161.79972354393612,0.0,6.0,medium
5044,50.0,0.0,183.0123148225504,1.0,2.0,medium
5046,39.0,0.0,167.33734327637748,0.0,7.0,medium
5047,47.0,1.0,156.1250078087463,1.0,8.0,high
5048,49.0,0.0,153.9435376485982,1.0,2.0,medium
5049,39.0,0.0,160.47663460016946,0.0,5.0,medium
5050,38.0,0.0,182.33851005879305,1.0,5.0,medium
5051,40.0,0.0,160.9417900912188,1.0,8.0,high
5052,12.0,0.0,150.07033559980803,1.0,6.0,medium
5053,63.0,0.0,151.22539772213577,0.0,6.0,medium
5054,50.0,0.0,159.58771955501638,1.0,8.0,medium
5056,34.0,0.0,159.0049135529657,1.0,2.0,medium
5057,38.0,0.0,184.44661159807453,1.0,5.0,medium
5059,36.0,0.0,145.00233131191803,0.0,10.0,high
5060,32.0,1.0,177.1143976246624,1.0,2.0,medium
5061,19.0,0.0,188.943273125346,1.0,8.0,medium
5062,35.0,0.0,179.29633468456035,0.0,5.0,medium
5068,29.0,0.0,158.1521277655883,0.0,1.0,medium
5069,27.0,0.0,202.2595129281241,1.0,4.0,high
5071,42.0,0.0,170.69336432975282,0.0,2.0,medium
5073,35.0,0.0,171.28900092904203,0.0,1.0,medium
5074,37.0,0.0,192.3677668223562,0.0,7.0,medium
5075,43.0,0.0,146.30768775609474,1.0,5.0,medium
5076,39.0,0.0,156.0060589232721,0.0,9.0,medium
5077,37.0,0.0,181.6109152801873,1.0,4.0,medium
5078,43.0,0.0,171.92913210448177,1.0,8.0,medium
5082,37.0,0.0,162.49839454000747,0.0,7.0,medium
5083,41.0,1.0,160.9694506735651,0.0,8.0,high
5086,35.0,0.0,164.25752106421305,1.0,8.0,high
5087,36.0,0.0,169.80868520543862,0.0,4.0,medium
5089,16.0,1.0,165.37862560643032,1.0,1.0,medium
5091,37.0,0.0,155.56503562287995,1.0,3.0,medium
5099,50.0,0.0,163.00140360311988,0.0,7.0,high
5100,35.0,1.0,170.71059849650322,1.0,2.0,high
5101,36.0,0.0,178.1121216386388,0.0,3.0,medium
5103,25.0,0.0,177.3805347676073,0.0,6.0,low
5104,45.0,1.0,172.69548483194427,1.0,3.0,high
5105,44.0,1.0,167.54497963618076,1.0,8.0,high
5106,57.0,0.0,163.32219375583114,0.0,2.0,medium
5107,25.0,1.0,164.5869268966059,1.0,3.0,high
5108,37.0,1.0,158.74874512205045,1.0,6.0,high
5109,41.0,0.0,166.52394065278935,0.0,5.0,high
5110,48.0,1.0,159.11382824284627,1.0,5.0,high
5112,16.0,0.0,166.14034968900535,1.0,1.0,medium
5113,55.0,1.0,165.34114632087287,0.0,8.0,high
5115,48.0,0.0,161.70203722908667,0.0,8.0,high
5116,32.0,0.0,155.42592423954216,0.0,1.0,medium
5117,41.0,1.0,162.75741810614335,0.0,4.0,high
5118,45.0,0.0,185.7064584333956,1.0,4.0,medium
5119,27.0,0.0,162.8498886572447,1.0,6.0,high
5121,59.0,0.0,157.2098509783202,0.0,1.0,medium
5122,31.0,1.0,179.86920261527987,1.0,2.0,medium
5125,36.0,0.0,166.0793339190044,0.0,4.0,medium
5126,32.0,0.0,175.85782105820064,0.0,9.0,medium
5128,54.0,0.0,168.16515040929215,1.0,4.0,high
5129,41.0,1.0,173.94476611738878,1.0,3.0,high
5131,28.0,0.0,172.1143407789745,0.0,7.0,medium
5132,27.0,0.0,163.02469257096084,0.0,4.0,medium
5133,46.0,0.0,172.65688030100208,0.0,8.0,high
5134,22.0,0.0,157.873719615223,1.0,8.0,high
5136,49.0,0.0,174.4482448308762,1.0,10.0,high
5137,44.0,1.0,176.98774718595962,0.0,3.0,high
5138,55.0,0.0,176.27824172406454,1.0,10.0,high
5140,38.0,0.0,177.3075244045019,0.0,9.0,medium
5142,28.0,0.0,171.13883161333078,1.0,4.0,medium
5143,31.0,0.0,157.61664522990458,0.0,2.0,medium
5145,22.0,0.0,168.12208496334955,0.0,6.0,medium
5147,40.0,0.0,171.1182956896549,1.0,3.0,medium
5148,29.0,0.0,184.9846112976041,0.0,4.0,medium
5151,34.0,1.0,179.0336038724281,0.0,9.0,high
5153,25.0,0.0,157.72364844261523,1.0,6.0,high
5154,32.0,0.0,174.93404350740184,1.0,2.0,medium
5155,37.0,0.0,181.7334232224079,1.0,8.0,high
5156,36.0,0.0,168.62929919032285,0.0,5.0,medium
5158,36.0,1.0,165.4481423048063,1.0,6.0,high
5159,38.0,0.0,182.48112751628932,0.0,4.0,medium
5160,43.0,1.0,166.8436285453927,1.0,5.0,high
5161,47.0,0.0,176.7018963162311,0.0,3.0,high
5162,35.0,1.0,154.57838426964355,1.0,4.0,high
5163,26.0,1.0,193.45175346129665,0.0,3.0,high
5165,49.0,1.0,166.06107631266138,0.0,9.0,high
5166,39.0,0.0,146.53104176196877,1.0,10.0,medium
5167,12.0,1.0,150.09880130269212,0.0,1.0,medium
5172,34.0,1.0,169.3750984531324,0.0,4.0,medium
5173,51.0,0.0,171.66679443884203,0.0,5.0,high
5174,45.0,1.0,156.4845266522853,0.0,1.0,medium
5175,47.0,0.0,150.7407650696507,1.0,4.0,medium
5176,41.0,0.0,178.67007947900737,0.0,6.0,high
5177,54.0,1.0,143.59758538420903,1.0,7.0,high
5178,43.0,1.0,174.73737579027386,0.0,6.0,high
5180,31.0,1.0,167.18035673936862,1.0,5.0,high
5181,31.0,0.0,168.50621641615825,0.0,10.0,medium
5182,39.0,0.0,171.44840050733546,1.0,4.0,medium
5183,44.0,0.0,167.32014020884984,0.0,3.0,medium
5185,34.0,1.0,168.98633101158683,0.0,5.0,medium
