,age,gender,is_hereditary,is_smoker,stress,bald_prob
4853,33.0,1,0.0,1.0,8.0,medium
4854,46.0,1,0.0,1.0,8.0,high
4855,27.0,1,0.0,1.0,2.0,medium
4856,43.0,1,0.0,1.0,5.0,high
4857,22.0,0,1.0,0.0,10.0,high
4858,45.0,1,0.0,0.0,8.0,medium
4859,49.0,1,0.0,1.0,8.0,high
4860,21.0,0,1.0,0.0,9.0,high
4861,47.0,0,0.0,1.0,6.0,medium
4862,39.0,0,0.0,1.0,5.0,medium
4864,35.0,0,0.0,0.0,2.0,medium
4865,45.0,1,0.0,0.0,3.0,medium
4869,51.0,0,0.0,0.0,9.0,high
4870,41.0,1,0.0,1.0,6.0,high
4871,50.0,0,0.0,1.0,6.0,high
4873,42.0,1,0.0,0.0,7.0,high
4874,41.0,1,0.0,1.0,6.0,high
4875,50.0,1,0.0,0.0,2.0,medium
4877,51.0,0,0.0,1.0,3.0,medium
4878,27.0,0,0.0,1.0,3.0,low
4881,41.0,1,1.0,0.0,8.0,high
4882,53.0,1,1.0,0.0,9.0,high
4883,37.0,1,0.0,1.0,10.0,high
4884,43.0,0,0.0,1.0,6.0,high
4885,42.0,1,0.0,1.0,4.0,high
4886,40.0,0,0.0,0.0,1.0,low
4887,49.0,1,0.0,1.0,2.0,high
4888,28.0,0,0.0,1.0,9.0,medium
4889,34.0,0,0.0,0.0,5.0,low
4890,55.0,0,0.0,0.0,9.0,high
4892,41.0,1,0.0,1.0,3.0,medium
4893,40.0,1,0.0,0.0,10.0,medium
4894,50.0,1,0.0,0.0,1.0,medium
4895,45.0,1,0.0,0.0,7.0,high
4896,45.0,1,0.0,1.0,2.0,medium
4898,44.0,1,0.0,1.0,7.0,high
4902,31.0,0,0.0,1.0,2.0,medium
4903,43.0,1,0.0,1.0,6.0,high
4904,34.0,1,0.0,0.0,1.0,medium
4905,46.0,1,0.0,0.0,6.0,high
4906,27.0,1,0.0,0.0,1.0,medium
4907,27.0,1,0.0,1.0,10.0,medium
4909,40.0,1,0.0,1.0,8.0,medium
4910,27.0,1,1.0,1.0,8.0,high
4911,32.0,1,1.0,1.0,7.0,high
4914,37.0,1,0.0,0.0,9.0,medium
4915,34.0,0,0.0,1.0,8.0,medium
4919,42.0,1,0.0,0.0,4.0,high
4920,32.0,1,0.0,0.0,3.0,high
4924,30.0,1,0.0,1.0,5.0,medium
4925,37.0,1,0.0,1.0,8.0,high
4926,53.0,1,0.0,1.0,9.0,high
4927,38.0,0,1.0,0.0,4.0,medium
4928,45.0,0,1.0,1.0,8.0,high
4930,32.0,1,0.0,0.0,1.0,medium
4931,40.0,1,0.0,1.0,6.0,high
4932,47.0,1,1.0,1.0,1.0,high
4934,46.0,1,1.0,1.0,3.0,high
4935,30.0,0,1.0,0.0,2.0,medium
4937,34.0,0,0.0,1.0,8.0,high
4940,31.0,1,0.0,1.0,4.0,medium
4941,32.0,1,0.0,1.0,2.0,medium
4942,33.0,1,0.0,0.0,3.0,medium
4943,30.0,1,0.0,1.0,2.0,medium
4944,47.0,1,0.0,1.0,9.0,high
4945,40.0,0,0.0,1.0,6.0,medium
4946,58.0,1,0.0,0.0,10.0,high
4947,16.0,1,0.0,0.0,5.0,medium
4949,47.0,0,0.0,0.0,10.0,medium
4950,47.0,1,0.0,0.0,9.0,medium
4951,31.0,1,0.0,1.0,5.0,high
4953,41.0,0,1.0,0.0,9.0,high
4954,33.0,0,0.0,1.0,4.0,high
4957,49.0,0,1.0,0.0,9.0,high
4958,37.0,1,0.0,1.0,5.0,medium
4960,34.0,1,0.0,0.0,9.0,medium
4961,48.0,1,0.0,1.0,9.0,high
4962,42.0,0,0.0,1.0,7.0,medium
4963,35.0,1,1.0,1.0,4.0,high
4964,25.0,1,0.0,0.0,5.0,medium
4967,31.0,1,0.0,0.0,10.0,medium
4968,35.0,0,0.0,1.0,6.0,medium
4969,32.0,1,0.0,0.0,6.0,medium
4970,27.0,1,1.0,0.0,5.0,high
4971,40.0,0,0.0,1.0,6.0,medium
4972,33.0,0,0.0,1.0,6.0,medium
4973,52.0,0,0.0,0.0,8.0,high
4976,49.0,0,0.0,0.0,2.0,medium
4977,26.0,1,1.0,1.0,5.0,high
4978,29.0,1,0.0,0.0,5.0,medium
4979,45.0,0,0.0,1.0,7.0,high
4980,48.0,0,0.0,1.0,7.0,medium
4981,36.0,1,0.0,0.0,7.0,medium
4982,35.0,1,1.0,1.0,5.0,high
4983,46.0,1,0.0,0.0,10.0,high
4984,50.0,1,1.0,0.0,2.0,high
4985,52.0,1,0.0,1.0,6.0,high
4986,34.0,0,0.0,1.0,4.0,low
4987,32.0,0,0.0,1.0,4.0,medium
4988,33.0,0,0.0,1.0,4.0,medium
4989,57.0,1,0.0,0.0,7.0,high
4991,29.0,0,0.0,1.0,6.0,medium
4992,25.0,0,1.0,0.0,4.0,medium
4993,29.0,0,1.0,1.0,9.0,high
4994,51.0,1,1.0,1.0,3.0,high
4996,34.0,1,0.0,0.0,9.0,medium
4997,36.0,0,0.0,1.0,9.0,medium
4998,39.0,1,0.0,1.0,3.0,high
4999,27.0,0,0.0,0.0,3.0,medium
5000,33.0,1,0.0,0.0,7.0,medium
5001,42.0,1,0.0,0.0,2.0,medium
5002,38.0,0,1.0,0.0,3.0,high
5003,47.0,1,0.0,0.0,5.0,medium
5004,32.0,0,1.0,1.0,5.0,high
5005,34.0,1,1.0,1.0,8.0,high
5006,25.0,1,0.0,1.0,8.0,medium
5007,56.0,0,0.0,0.0,9.0,high
5009,46.0,1,0.0,0.0,1.0,medium
5011,33.0,0,0.0,0.0,6.0,medium
5012,31.0,1,0.0,0.0,5.0,medium
5013,40.0,1,0.0,1.0,3.0,medium
5014,40.0,1,0.0,1.0,2.0,medium
5015,43.0,1,1.0,1.0,10.0,high
5016,41.0,1,0.0,1.0,7.0,medium
5017,36.0,1,0.0,1.0,7.0,high
5018,45.0,1,0.0,0.0,1.0,medium
5019,38.0,1,0.0,1.0,7.0,high
5021,37.0,1,0.0,1.0,2.0,medium
5024,32.0,1,0.0,0.0,5.0,medium
5025,55.0,0,0.0,1.0,10.0,high
5026,34.0,0,1.0,0.0,2.0,high
5027,39.0,1,0.0,1.0,1.0,medium
5028,12.0,1,1.0,1.0,7.0,high
5029,34.0,0,1.0,0.0,3.0,medium
5031,35.0,1,1.0,0.0,3.0,medium
5032,43.0,1,0.0,0.0,2.0,medium
5036,44.0,0,0.0,0.0,9.0,medium
5037,61.0,1,0.0,1.0,4.0,high
5038,26.0,1,1.0,1.0,8.0,high
5040,39.0,1,0.0,0.0,10.0,medium
5042,25.0,1,0.0,1.0,3.0,medium
5043,45.0,1,0.0,0.0,6.0,medium
5044,50.0,1,0.0,1.0,2.0,medium
5046,39.0,1,0.0,0.0,7.0,medium
5047,47.0,1,1.0,1.0,8.0,high
5048,49.0,0,0.0,1.0,2.0,medium
5049,39.0,1,0.0,0.0,5.0,medium
5050,38.0,0,0.0,1.0,5.0,medium
5051,40.0,1,0.0,1.0,8.0,high
5052,12.0,1,0.0,1.0,6.0,medium
5053,63.0,0,0.0,0.0,6.0,medium
5054,50.0,1,0.0,1.0,8.0,medium
5056,34.0,1,0.0,1.0,2.0,medium
5057,38.0,1,0.0,1.0,5.0,medium
5059,36.0,1,0.0,0.0,10.0,high
5060,32.0,0,1.0,1.0,2.0,medium
5061,19.0,1,0.0,1.0,8.0,medium
5062,35.0,0,0.0,0.0,5.0,medium
5068,29.0,1,0.0,0.0,1.0,medium
5069,27.0,1,0.0,1.0,4.0,high
5071,42.0,1,0.0,0.0,2.0,medium
5073,35.0,0,0.0,0.0,1.0,medium
5074,37.0,1,0.0,0.0,7.0,medium
5075,43.0,1,0.0,1.0,5.0,medium
5076,39.0,0,0.0,0.0,9.0,medium
5077,37.0,1,0.0,1.0,4.0,medium
5078,43.0,0,0.0,1.0,8.0,medium
5082,37.0,0,0.0,0.0,7.0,medium
5083,41.0,1,1.0,0.0,8.0,high
5086,35.0,1,0.0,1.0,8.0,high
5087,36.0,0,0.0,0.0,4.0,medium
5089,16.0,0,1.0,1.0,1.0,medium
5091,37.0,1,0.0,1.0,3.0,medium
5099,50.0,1,0.0,0.0,7.0,high
5100,35.0,1,1.0,1.0,2.0,high
5101,36.0,1,0.0,0.0,3.0,medium
5103,25.0,0,0.0,0.0,6.0,low
5104,45.0,0,1.0,1.0,3.0,high
5105,44.0,1,1.0,1.0,8.0,high
5106,57.0,0,0.0,0.0,2.0,medium
5107,25.0,1,1.0,1.0,3.0,high
5108,37.0,0,1.0,1.0,6.0,high
5109,41.0,1,0.0,0.0,5.0,high
5110,48.0,1,1.0,1.0,5.0,high
5112,16.0,1,0.0,1.0,1.0,medium
5113,55.0,0,1.0,0.0,8.0,high
5115,48.0,1,0.0,0.0,8.0,high
5116,32.0,1,0.0,0.0,1.0,medium
5117,41.0,1,1.0,0.0,4.0,high
5118,45.0,0,0.0,1.0,4.0,medium
5119,27.0,1,0.0,1.0,6.0,high
5121,59.0,1,0.0,0.0,1.0,medium
5122,31.0,0,1.0,1.0,2.0,medium
5125,36.0,1,0.0,0.0,4.0,medium
5126,32.0,1,0.0,0.0,9.0,medium
5128,54.0,1,0.0,1.0,4.0,high
5129,41.0,1,1.0,1.0,3.0,high
5131,28.0,1,0.0,0.0,7.0,medium
5132,27.0,1,0.0,0.0,4.0,medium
5133,46.0,1,0.0,0.0,8.0,high
5134,22.0,1,0.0,1.0,8.0,high
5136,49.0,1,0.0,1.0,10.0,high
5137,44.0,0,1.0,0.0,3.0,high
5138,55.0,0,0.0,1.0,10.0,high
5140,38.0,1,0.0,0.0,9.0,medium
5142,28.0,1,0.0,1.0,4.0,medium
5143,31.0,1,0.0,0.0,2.0,medium
5145,22.0,0,0.0,0.0,6.0,medium
5147,40.0,1,0.0,1.0,3.0,medium
5148,29.0,1,0.0,0.0,4.0,medium
5151,34.0,1,1.0,0.0,9.0,high
5153,25.0,1,0.0,1.0,6.0,high
5154,32.0,1,0.0,1.0,2.0,medium
5155,37.0,1,0.0,1.0,8.0,high
5156,36.0,1,0.0,0.0,5.0,medium
5158,36.0,0,1.0,1.0,6.0,high
5159,38.0,0,0.0,0.0,4.0,medium
5160,43.0,1,1.0,1.0,5.0,high
5161,47.0,1,0.0,0.0,3.0,high
5162,35.0,1,1.0,1.0,4.0,high
5163,26.0,1,1.0,0.0,3.0,high
5165,49.0,1,1.0,0.0,9.0,high
5166,39.0,0,0.0,1.0,10.0,medium
5167,12.0,0,1.0,0.0,1.0,medium
5172,34.0,0,1.0,0.0,4.0,medium
5173,51.0,1,0.0,0.0,5.0,high
5174,45.0,1,1.0,0.0,1.0,medium
5175,47.0,0,0.0,1.0,4.0,medium
5176,41.0,1,0.0,0.0,6.0,high
5177,54.0,1,1.0,1.0,7.0,high
5178,43.0,0,1.0,0.0,6.0,high
5180,31.0,1,1.0,1.0,5.0,high
5181,31.0,1,0.0,0.0,10.0,medium
5182,39.0,1,0.0,1.0,4.0,medium
5183,44.0,0,0.0,0.0,3.0,medium
5185,34.0,0,1.0,0.0,5.0,medium
5186,33.0,1,0.0,0.0,9.0,medium
5187,36.0,1,0.0,0.0,1.0,low
5189,29.0,0,0.0,1.0,2.0,low
5190,41.0,1,0.0,0.0,4.0,medium
5191,45.0,0,0.0,0.0,1.0,medium
5193,42.0,1,1.0,0.0,6.0,high
5194,42.0,1,1.0,0.0,8.0,high
5195,37.0,1,0.0,0.0,4.0,medium
5196,33.0,1,0.0,1.0,1.0,medium
5197,56.0,0,0.0,1.0,6.0,high
5198,29.0,0,0.0,1.0,5.0,medium
5200,48.0,1,0.0,1.0,8.0,high
5202,49.0,1,1.0,0.0,9.0,high
5204,45.0,1,0.0,0.0,1.0,high
5205,30.0,0,0.0,0.0,10.0,medium
5208,32.0,0,1.0,0.0,1.0,medium
5210,28.0,1,1.0,0.0,1.0,medium
5211,29.0,1,0.0,1.0,10.0,high
5213,42.0,1,1.0,0.0,6.0,high
5214,38.0,0,0.0,0.0,10.0,high
5215,39.0,1,1.0,1.0,3.0,high
5216,16.0,0,0.0,0.0,9.0,medium
5217,20.0,1,0.0,1.0,7.0,high
5219,44.0,1,0.0,1.0,8.0,high
5220,46.0,1,0.0,1.0,6.0,low
5221,36.0,1,0.0,0.0,3.0,medium
5223,34.0,1,0.0,0.0,3.0,high
5224,29.0,1,0.0,0.0,3.0,medium
5225,51.0,1,0.0,0.0,8.0,high
5226,39.0,0,1.0,1.0,2.0,high
5227,31.0,1,1.0,0.0,9.0,high
5228,31.0,1,0.0,1.0,9.0,medium
5229,51.0,0,1.0,1.0,6.0,high
5230,43.0,1,0.0,1.0,9.0,high
5231,40.0,0,0.0,0.0,6.0,medium
5232,46.0,1,1.0,1.0,8.0,high
5234,37.0,1,0.0,0.0,2.0,medium
5237,48.0,0,0.0,0.0,5.0,medium
5238,29.0,1,1.0,0.0,4.0,high
5239,43.0,0,0.0,1.0,2.0,medium
5240,21.0,1,0.0,0.0,1.0,low
5241,32.0,1,0.0,1.0,3.0,medium
5243,52.0,1,0.0,1.0,1.0,high
5245,38.0,1,1.0,0.0,1.0,medium
5246,51.0,1,0.0,0.0,8.0,high
5248,38.0,1,0.0,1.0,8.0,medium
5249,50.0,0,1.0,0.0,2.0,high
5250,42.0,0,0.0,0.0,3.0,low
5251,38.0,1,0.0,1.0,9.0,high
5252,44.0,1,0.0,0.0,1.0,medium
5253,38.0,1,0.0,1.0,1.0,medium
5254,54.0,0,0.0,0.0,3.0,medium
5255,43.0,1,0.0,1.0,4.0,high
5259,45.0,1,0.0,0.0,4.0,medium
5261,44.0,1,0.0,0.0,5.0,medium
5263,37.0,1,0.0,1.0,3.0,medium
5264,50.0,0,0.0,0.0,8.0,medium
5265,51.0,1,0.0,1.0,6.0,high
5266,44.0,1,1.0,1.0,6.0,high
5268,47.0,1,0.0,0.0,6.0,high
5269,31.0,0,0.0,1.0,3.0,medium
5270,40.0,0,0.0,0.0,8.0,medium
5272,32.0,1,0.0,0.0,9.0,medium
5273,50.0,0,1.0,0.0,5.0,high
5274,21.0,1,0.0,1.0,1.0,medium
5276,34.0,1,0.0,1.0,8.0,medium
5277,65.0,1,0.0,0.0,3.0,high
5278,40.0,1,0.0,1.0,1.0,medium
5279,46.0,1,1.0,0.0,4.0,high
5280,56.0,1,0.0,1.0,4.0,high
5281,50.0,0,0.0,1.0,5.0,medium
5282,30.0,0,0.0,0.0,7.0,medium
5284,51.0,1,1.0,0.0,3.0,high
5285,59.0,1,0.0,1.0,2.0,high
5287,38.0,1,0.0,0.0,7.0,medium
5288,23.0,1,0.0,0.0,2.0,medium
5289,36.0,1,0.0,1.0,8.0,high
5290,57.0,1,0.0,0.0,3.0,medium
5291,46.0,1,0.0,0.0,1.0,medium
5293,36.0,1,0.0,0.0,10.0,medium
5294,32.0,0,0.0,1.0,8.0,medium
5295,40.0,1,0.0,0.0,4.0,medium
5296,26.0,1,0.0,0.0,4.0,high
5297,50.0,1,0.0,0.0,7.0,high
5298,18.0,1,0.0,1.0,2.0,medium
5299,44.0,1,0.0,0.0,5.0,high
5301,47.0,1,1.0,0.0,4.0,high
5302,40.0,0,0.0,0.0,2.0,high
5303,32.0,1,0.0,0.0,9.0,medium
5304,25.0,1,0.0,1.0,9.0,medium
5305,51.0,0,0.0,0.0,3.0,medium
5307,52.0,1,0.0,0.0,3.0,high
5309,32.0,0,0.0,0.0,1.0,medium
5311,44.0,1,0.0,0.0,10.0,high
5312,34.0,1,1.0,1.0,3.0,high
5314,35.0,1,0.0,0.0,7.0,medium
5316,37.0,1,0.0,1.0,6.0,medium
5318,50.0,0,0.0,1.0,7.0,medium
5321,40.0,1,0.0,0.0,1.0,medium
5322,31.0,1,0.0,0.0,1.0,medium
5323,32.0,1,1.0,1.0,1.0,high
5324,47.0,0,0.0,0.0,1.0,medium
5326,41.0,1,0.0,1.0,5.0,high
5327,37.0,1,0.0,0.0,2.0,low
5328,50.0,1,0.0,1.0,8.0,low
5330,41.0,1,0.0,1.0,4.0,medium
5331,56.0,1,0.0,1.0,4.0,high
5333,43.0,1,0.0,0.0,9.0,high
5336,46.0,0,1.0,0.0,6.0,high
5337,21.0,1,0.0,1.0,6.0,medium
5339,48.0,1,0.0,1.0,4.0,high
5340,20.0,0,0.0,0.0,9.0,medium
5344,30.0,1,0.0,0.0,5.0,medium
5345,39.0,1,1.0,1.0,9.0,high
5346,30.0,1,0.0,1.0,10.0,high
5349,26.0,0,0.0,0.0,9.0,low
5350,37.0,1,0.0,1.0,3.0,medium
5351,42.0,1,0.0,0.0,9.0,medium
5352,31.0,1,0.0,0.0,7.0,medium
5353,41.0,0,0.0,0.0,7.0,medium
5354,49.0,0,0.0,1.0,10.0,medium
5355,36.0,1,0.0,0.0,4.0,medium
5356,22.0,1,1.0,1.0,4.0,high
5357,35.0,1,0.0,0.0,1.0,medium
5358,49.0,0,1.0,1.0,5.0,high
5360,35.0,0,1.0,0.0,4.0,medium
5361,37.0,0,1.0,1.0,3.0,high
5362,46.0,0,0.0,0.0,1.0,high
5364,42.0,1,0.0,0.0,5.0,medium
5366,53.0,0,0.0,1.0,4.0,high
5367,41.0,1,0.0,0.0,2.0,medium
5368,27.0,1,1.0,0.0,5.0,high
5369,41.0,1,0.0,0.0,8.0,medium
5372,31.0,1,1.0,0.0,2.0,medium
5373,35.0,0,0.0,0.0,1.0,low
5374,53.0,1,0.0,0.0,3.0,medium
5375,38.0,1,0.0,1.0,7.0,medium
5376,31.0,0,0.0,0.0,3.0,medium
5377,40.0,1,0.0,1.0,1.0,medium
5378,52.0,0,0.0,1.0,1.0,high
5379,46.0,0,0.0,1.0,1.0,medium
5380,22.0,1,0.0,0.0,8.0,medium
5381,52.0,1,0.0,0.0,1.0,high
5382,40.0,1,0.0,1.0,10.0,high
5383,54.0,1,0.0,1.0,10.0,high
5384,43.0,1,0.0,1.0,9.0,high
5385,25.0,1,0.0,0.0,1.0,medium
5387,23.0,0,1.0,0.0,6.0,high
5388,35.0,1,0.0,0.0,6.0,medium
5389,28.0,1,1.0,1.0,1.0,high
5391,51.0,1,0.0,0.0,8.0,high
5394,31.0,1,0.0,1.0,6.0,high
5395,48.0,1,0.0,0.0,10.0,medium
5396,29.0,1,0.0,0.0,7.0,medium
5397,37.0,0,0.0,1.0,4.0,medium
5398,34.0,1,0.0,0.0,6.0,medium
5400,45.0,1,0.0,1.0,10.0,high
5402,55.0,1,0.0,1.0,6.0,high
5403,34.0,0,1.0,0.0,2.0,medium
5405,34.0,1,0.0,0.0,7.0,medium
5406,27.0,1,1.0,0.0,10.0,high
5407,45.0,1,0.0,1.0,6.0,medium
5411,40.0,1,0.0,0.0,5.0,medium
5413,37.0,0,0.0,1.0,5.0,medium
5415,44.0,1,0.0,0.0,10.0,high
5416,27.0,1,0.0,1.0,8.0,medium
5417,41.0,0,1.0,0.0,3.0,high
5419,39.0,1,0.0,1.0,8.0,medium
5420,35.0,1,0.0,1.0,10.0,high
5422,41.0,1,0.0,1.0,2.0,medium
5423,47.0,1,0.0,1.0,8.0,high
5425,31.0,0,0.0,0.0,6.0,medium
5427,51.0,0,0.0,1.0,8.0,high
5428,22.0,0,1.0,1.0,5.0,high
5429,28.0,1,0.0,0.0,3.0,medium
5431,38.0,1,0.0,0.0,4.0,medium
5432,56.0,0,0.0,0.0,7.0,high
5433,37.0,0,0.0,1.0,10.0,high
5434,31.0,1,0.0,0.0,8.0,high
5435,38.0,0,1.0,0.0,6.0,high
5437,71.0,0,1.0,1.0,10.0,high
5438,36.0,1,0.0,1.0,4.0,high
5439,55.0,1,1.0,0.0,5.0,high
5442,34.0,1,0.0,1.0,9.0,high
5443,22.0,1,0.0,1.0,8.0,high
5444,36.0,0,0.0,1.0,2.0,medium
5445,43.0,1,1.0,1.0,3.0,high
5447,33.0,1,0.0,1.0,1.0,medium
5448,41.0,1,0.0,0.0,9.0,high
5450,41.0,0,0.0,1.0,4.0,medium
5451,38.0,0,1.0,1.0,4.0,high
5452,38.0,0,0.0,0.0,5.0,medium
5453,37.0,1,0.0,0.0,2.0,medium
5454,35.0,1,0.0,1.0,4.0,medium
5455,33.0,1,0.0,1.0,1.0,medium
5456,50.0,0,0.0,1.0,5.0,high
5459,42.0,1,0.0,0.0,8.0,high
5460,40.0,1,0.0,0.0,2.0,medium
5461,43.0,1,0.0,0.0,6.0,high
5464,51.0,1,1.0,1.0,9.0,high
5466,26.0,0,0.0,0.0,4.0,medium
5467,35.0,1,0.0,0.0,3.0,medium
5468,32.0,1,0.0,1.0,5.0,medium
5469,33.0,0,0.0,1.0,2.0,medium
5470,35.0,1,0.0,0.0,3.0,medium
5471,42.0,0,0.0,0.0,6.0,medium
5472,49.0,1,0.0,0.0,9.0,high
5473,26.0,0,0.0,1.0,2.0,low
5474,28.0,1,0.0,1.0,5.0,high
5477,53.0,0,1.0,0.0,4.0,high
5478,38.0,1,0.0,1.0,4.0,medium
5480,39.0,1,0.0,1.0,1.0,medium
5481,53.0,0,0.0,1.0,3.0,medium
5483,54.0,1,0.0,1.0,3.0,high
5485,29.0,1,0.0,1.0,10.0,medium
5486,45.0,1,0.0,0.0,5.0,medium
5487,48.0,1,0.0,0.0,4.0,medium
5488,43.0,1,0.0,0.0,2.0,medium
5489,46.0,0,0.0,0.0,2.0,medium
5490,43.0,1,1.0,0.0,1.0,high
5491,30.0,0,0.0,1.0,1.0,high
5492,34.0,0,0.0,1.0,1.0,medium
5494,38.0,1,0.0,1.0,5.0,medium
5495,30.0,1,0.0,0.0,4.0,medium
5496,44.0,1,0.0,0.0,5.0,medium
5498,39.0,1,0.0,0.0,1.0,medium
5501,55.0,1,1.0,0.0,3.0,high
5502,55.0,1,0.0,0.0,3.0,high
5505,47.0,1,0.0,0.0,10.0,medium
5506,45.0,1,0.0,1.0,4.0,high
5507,44.0,1,0.0,0.0,2.0,medium
5508,49.0,1,0.0,1.0,7.0,medium
5510,42.0,0,0.0,0.0,3.0,medium
5512,37.0,1,1.0,0.0,9.0,high
5514,40.0,1,0.0,0.0,8.0,medium
5516,38.0,1,0.0,1.0,3.0,medium
5518,36.0,1,0.0,0.0,2.0,medium
5520,39.0,1,0.0,0.0,6.0,high
5521,43.0,0,0.0,1.0,3.0,medium
5522,64.0,1,0.0,1.0,7.0,high
5523,53.0,0,0.0,0.0,7.0,high
5525,29.0,1,1.0,0.0,7.0,high
5526,49.0,0,0.0,1.0,3.0,medium
5527,49.0,0,0.0,0.0,4.0,medium
5531,36.0,1,0.0,1.0,10.0,high
5532,50.0,1,0.0,1.0,2.0,high
5533,37.0,0,0.0,1.0,2.0,medium
5534,43.0,1,0.0,1.0,3.0,high
5536,43.0,1,1.0,0.0,4.0,high
5537,41.0,1,0.0,0.0,10.0,high
5538,40.0,0,0.0,1.0,5.0,medium
5539,56.0,1,0.0,1.0,7.0,high
5540,51.0,1,0.0,0.0,6.0,high
5541,47.0,1,1.0,0.0,7.0,high
5545,40.0,1,0.0,0.0,8.0,medium
5547,44.0,1,0.0,0.0,7.0,medium
5548,43.0,1,0.0,0.0,5.0,high
5549,46.0,1,0.0,0.0,7.0,medium
5550,26.0,1,0.0,1.0,9.0,high
5551,36.0,1,0.0,0.0,7.0,high
5552,47.0,1,0.0,1.0,4.0,high
5553,47.0,0,0.0,0.0,9.0,medium
5554,41.0,0,0.0,1.0,2.0,medium
5555,49.0,1,0.0,1.0,2.0,high
5556,43.0,0,0.0,1.0,4.0,medium
5560,32.0,1,1.0,0.0,6.0,high
5562,57.0,1,0.0,1.0,2.0,high
5563,36.0,0,0.0,0.0,1.0,medium
5564,28.0,0,1.0,0.0,6.0,medium
5565,48.0,1,0.0,0.0,6.0,medium
5566,45.0,1,0.0,1.0,4.0,high
5567,45.0,0,1.0,1.0,9.0,high
5568,30.0,1,1.0,0.0,9.0,high
5569,20.0,1,0.0,0.0,8.0,medium
5571,51.0,1,0.0,0.0,9.0,high
5573,42.0,0,0.0,1.0,6.0,medium
5574,35.0,1,1.0,1.0,8.0,low
5576,11.0,0,0.0,1.0,3.0,medium
5577,45.0,1,1.0,1.0,9.0,high
5578,34.0,1,0.0,1.0,10.0,high
5579,40.0,1,0.0,0.0,7.0,medium
5580,31.0,0,0.0,0.0,10.0,medium
5582,34.0,1,1.0,1.0,7.0,high
5584,50.0,0,1.0,0.0,10.0,high
5586,39.0,1,0.0,0.0,10.0,medium
5587,44.0,1,1.0,1.0,8.0,high
5588,43.0,0,0.0,0.0,9.0,medium
5589,51.0,1,0.0,1.0,8.0,high
5590,33.0,1,0.0,0.0,7.0,medium
5592,30.0,1,0.0,0.0,9.0,high
5593,56.0,1,1.0,0.0,8.0,high
5597,22.0,1,0.0,0.0,1.0,medium
5598,36.0,0,1.0,0.0,8.0,medium
5599,29.0,1,0.0,0.0,8.0,medium
5601,53.0,0,0.0,0.0,7.0,high
5603,50.0,1,1.0,0.0,9.0,high
5606,45.0,0,0.0,0.0,4.0,medium
5608,38.0,0,1.0,1.0,5.0,medium
5609,40.0,1,0.0,1.0,2.0,medium
5610,39.0,1,0.0,0.0,7.0,medium
5611,50.0,1,0.0,1.0,8.0,high
5612,32.0,1,0.0,1.0,1.0,medium
5613,38.0,1,1.0,1.0,5.0,high
5615,37.0,1,0.0,1.0,8.0,high
5617,33.0,0,0.0,1.0,7.0,high
5618,20.0,1,0.0,1.0,3.0,medium
5619,45.0,0,0.0,0.0,7.0,high
5620,18.0,1,0.0,0.0,7.0,medium
5621,39.0,0,0.0,1.0,10.0,medium
5622,26.0,1,1.0,0.0,1.0,medium
5624,50.0,1,0.0,1.0,3.0,high
5627,43.0,1,0.0,1.0,3.0,high
5628,40.0,1,0.0,0.0,7.0,medium
5630,37.0,1,0.0,1.0,4.0,medium
5631,46.0,1,0.0,0.0,8.0,high
5633,42.0,0,0.0,0.0,3.0,low
5635,34.0,1,0.0,0.0,8.0,medium
5636,33.0,1,0.0,0.0,4.0,high
5637,44.0,0,0.0,0.0,3.0,medium
5638,19.0,1,0.0,1.0,1.0,medium
5640,34.0,1,0.0,0.0,8.0,high
5641,38.0,1,0.0,0.0,10.0,medium
5643,26.0,1,1.0,0.0,5.0,high
5645,40.0,1,0.0,0.0,6.0,medium
5647,25.0,1,0.0,0.0,1.0,medium
5648,42.0,1,0.0,0.0,6.0,high
5649,34.0,1,0.0,1.0,1.0,medium
5650,40.0,0,0.0,1.0,3.0,medium
5651,33.0,0,0.0,0.0,1.0,low
5652,45.0,1,1.0,0.0,7.0,high
5653,53.0,1,0.0,0.0,10.0,high
5654,32.0,0,0.0,1.0,1.0,medium
5655,40.0,0,0.0,0.0,2.0,medium
5656,34.0,1,1.0,0.0,2.0,high
5657,39.0,1,1.0,1.0,5.0,high
5658,64.0,0,0.0,1.0,7.0,high
5659,38.0,0,1.0,0.0,3.0,medium
5660,38.0,1,1.0,1.0,9.0,high
5663,38.0,1,1.0,0.0,6.0,high
5664,41.0,1,0.0,1.0,1.0,medium
5665,29.0,1,0.0,1.0,5.0,medium
5666,40.0,0,1.0,0.0,9.0,high
5667,46.0,1,0.0,1.0,8.0,high
5668,28.0,0,0.0,1.0,1.0,medium
5669,40.0,1,0.0,0.0,6.0,medium
5670,47.0,0,1.0,0.0,7.0,high
5671,42.0,1,0.0,1.0,4.0,high
5673,15.0,1,0.0,1.0,6.0,medium
5674,33.0,1,0.0,0.0,4.0,medium
5675,44.0,1,0.0,0.0,8.0,medium
5676,46.0,1,0.0,0.0,1.0,medium
5677,33.0,0,0.0,0.0,5.0,medium
5678,29.0,1,0.0,0.0,9.0,high
5679,46.0,1,0.0,1.0,9.0,high
5680,37.0,1,0.0,0.0,4.0,medium
5682,37.0,1,0.0,1.0,6.0,medium
5683,54.0,1,0.0,0.0,10.0,high
